id,code,name
partner_occupation1277,311930,"Elaboración de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes que utilizan en dicha elaboración como edulcorante únicamente caña de azúcar"
partner_occupation1278,311930,"Productor, envasador o fabricante de concentrados o jarabes para preparar refrescos que se expandan en envases abiertos utilizando aparatos automáticos, eléctricos o mecánicos que utilizan en dicha elaboración como edulcorante únicamente caña de azúcar"
partner_occupation1279,311940,Elaboración de condimentos y aderezos
partner_occupation1280,311991,Elaboración de postres en polvo
partner_occupation1281,311992,Elaboración de levadura
partner_occupation1282,311993,Elaboración de alimentos frescos para consumo inmediato
partner_occupation1283,311999,Elaboración de otros alimentos
partner_occupation1284,312111,"Productor, envasador o fabricante de refrescos que no utiliza en su elaboración como edulcorante únicamente la caña de azúcar"
partner_occupation1285,312111,"Productor, envasador o fabricante de bebidas hidratantes o rehidratantes que no utiliza en su elaboración como edulcorante únicamente la caña de azúcar"
partner_occupation1286,312111,"Productor, envasador o fabricante de refrescos que utiliza en dicha elaboración como edulcorante únicamente caña de azúcar"
partner_occupation1287,312111,"Productor, envasador o fabricante de bebidas hidratantes o rehidratantes que utiliza en dicha elaboración como edulcorante únicamente caña de azúcar"
partner_occupation1288,312112,"Purificación de agua (por filtración, pasteurización, ósmosis inversa, etc.)"
partner_occupation1289,312113,Elaboración de hielo
partner_occupation1290,312120,"Producción, fabricación o envasado de de cerveza"
partner_occupation1291,312120,Producción y envasado de cerveza con una graduación alcohólica de más de 20º G.L.
partner_occupation1292,312120,"Fabricantes, productores, envasadores o importadores que enajenan o importan cerveza en envases reutilizables"
partner_occupation1293,312120,"Fabricantes, productores, envasadores o importadores que enajenan o importan cerveza de 20º G.L en envases reutilizables"
partner_occupation1294,312131,"Producción, fabricación o envasado de vinos de mesa"
partner_occupation1295,312131,"Producción, fabricación, o envasado de bebidas refrescantes"
partner_occupation1296,312131,"Producción, fabricación, o envasado de otras bebidas a base de uva"
partner_occupation1297,312131,"Producción, fabricación, o envasado de vinos de mesa con una graduación alcohólica de más de 20º G.L."
partner_occupation1298,312131,"Producción, fabricación, o envasado de bebidas refrescantes con una graduación alcohólica de más de 20º G.L."
partner_occupation1299,312131,"Producción, fabricación, o envasado de otras bebidas a base de uva con una graduación alcohólica de más de 20º G.L."
partner_occupation1300,312132,"Producción, fabricación o envasado de aguamiel y pulque"
partner_occupation1301,312139,"Producción, fabricación, o envasado de sidra y otras bebidas fermentadas"
partner_occupation1302,312139,"Producción, fabricación, o envasado de sidra y otras bebidas fermentadas con una graduación alcohólica de más de 20º G.L."
partner_occupation1303,312141,"Producción, fabricación, o envasado de ron y otras bebidas destiladas de caña"
partner_occupation1304,312141,"Producción, fabricación, o envasado de ron y otras bebidas destiladas de caña con una graduación alcohólica de más de 20º G.L."
partner_occupation1305,312142,"Producción, fabricación, o envasado de bebidas destiladas de agave"
partner_occupation1306,312142,"Producción, fabricación, o envasado de bebidas destiladas de agave con una graduación alcohólica de más de 20º G.L.."
partner_occupation1307,312143,"Producción, fabricación o envasado de alcohol o alcohol desnaturalizado"
partner_occupation1308,312143,"Producción, fabricación o envasado de mieles incristalizables para transformarlas en alcohol"
partner_occupation1309,312143,Venta de alcohol y alcohol desnaturalizado a hospitales en envases de hasta 20 litros
partner_occupation1310,312143,Venta de alcohol y alcohol desnaturalizado a público en general en envases de hasta 1 litro
partner_occupation1311,312143,Venta de mieles incristalizables que no se utilicen para transformarlas en alcohol
partner_occupation1312,312143,Venta de mieles incristalizables para transformarlas en alcohol
partner_occupation1313,312143,Venta de alcohol y alcohol desnaturalizado
partner_occupation1314,312143,"Producción, fabricación o envasado de mieles incristalizables que no se utilizarán para transformarlas en alcohol"
partner_occupation1315,312149,"Producción, fabricación o envasado de otras bebidas destiladas"
partner_occupation1316,312210,Beneficio del tabaco
partner_occupation1317,312221,"Elaboración, fabricación y producción de cigarros"
partner_occupation1318,312222,"Elaboración, fabricación y producción de puros y otros tabacos labrados"
partner_occupation1319,313111,Preparación e hilado de fibras duras naturales
partner_occupation1320,313111,"Preparación, tejido y anudado de fibras de ixtle, palma y lechuguilla"
partner_occupation1321,313112,Preparación e hilado de fibras blandas
partner_occupation1322,313113,Fabricación de hilos para coser y bordar
partner_occupation1323,313210,Fabricación de telas anchas de trama
partner_occupation1324,313220,Fabricación de telas angostas de trama y pasamanería
partner_occupation1325,313230,Fabricación de telas no tejidas
partner_occupation1326,313240,Fabricación de telas de punto
partner_occupation1327,313310,"Acabado de fibras, hilados, hilos y telas"
partner_occupation1328,313320,Recubrimiento de telas
partner_occupation1329,314110,Tejido y confección de alfombras y tapetes
partner_occupation1330,314120,"Confección de cortinas, blancos y similares"
partner_occupation1331,314911,Confección de costales
partner_occupation1332,314912,Confección de productos de textiles recubiertos y de materiales sucedáneos
partner_occupation1333,314991,"Confección de productos bordados y deshilados como servilletas, manteles, rebozos"
partner_occupation1334,314992,Fabricación de redes y otros productos de cordelería
partner_occupation1335,314993,Fabricación de productos textiles reciclados
partner_occupation1336,314999,Fabricación de banderas y otros productos confeccionados
partner_occupation1337,315110,Tejido de calcetines y medias
partner_occupation1338,315191,Tejido de ropa interior de punto
partner_occupation1339,315192,Tejido de ropa exterior de punto
partner_occupation1340,315210,"Confección de ropa (chamarras, sacos, faldas, abrigos) de cuero, piel y materiales sucedáneos"
partner_occupation1341,315221,Confección en serie de ropa interior y de dormir
partner_occupation1342,315222,Confección en serie de camisas y guayaberas
partner_occupation1343,315223,"Confección en serie de uniformes (escolares, industriales, etc.) y ropa de trabajo"
partner_occupation1344,315224,"Confección en serie de ropa especial: artística, disfraces, trajes típicos, trajes de torero, hábitos religiosos"
partner_occupation1345,315225,Confección de ropa sobre medida
partner_occupation1346,315229,Confección de otra ropa de materiales textiles
partner_occupation1347,315991,"Fabricación de sombreros, gorras, cachuchas, boinas, viseras y otros accesorios similares hechos a base de materiales diversos"
partner_occupation1348,315999,Confección de otros accesorios de vestir
partner_occupation1349,316110,Curtido y acabado de cuero y piel
partner_occupation1350,316211,Fabricación de calzado con corte de piel y cuero
partner_occupation1351,316212,Fabricación de calzado con corte de tela
partner_occupation1352,316213,Fabricación de calzado de plástico
partner_occupation1353,316214,Fabricación de calzado de hule
partner_occupation1354,316219,"Fabricación de huaraches, calzado tejido y de otro tipo de materiales no clasificados en otra parte"
partner_occupation1355,316991,"Fabricación de bolsos de mano, maletas y similares"
partner_occupation1356,316992,Fabricación de artículos de talabartería
partner_occupation1357,321111,Aserraderos integrados
partner_occupation1358,321112,Aserrado de tablas y tablones. Corte de tablas y tablones a partir de la madera en rollo
partner_occupation1359,321113,Tratamiento de la madera y producción de postes y durmientes
partner_occupation1360,321210,Fabricación de laminados y aglutinados de madera
partner_occupation1361,321910,"Fabricación de productos de madera para la construcción, como puertas, ventanas"
partner_occupation1362,321920,Fabricación de productos para embalaje y envases de madera
partner_occupation1363,321991,"Fabricación de productos de materiales trenzables como vara, carrizo, mimbre, excepto palma"
partner_occupation1364,321992,Fabricación de artículos y utensilios de madera para el hogar
partner_occupation1365,321993,Fabricación de productos de madera de uso industrial
partner_occupation1366,321999,Fabricación de otros productos de madera
partner_occupation1367,322110,"Fabricación de celulosa a partir de madera, bagazo y materiales reciclables como papel, cartón y textiles"
partner_occupation1368,322121,"Fabricación de celulosa, papel y productos de papel en plantas integradas"
partner_occupation1369,322122,Fabricación de papel a partir de celulosa
partner_occupation1370,322131,Fabricación de cartón en plantas integradas
partner_occupation1371,322132,Fabricación de cartón y cartoncillo a partir de celulosa
partner_occupation1372,322210,Fabricación de envases de cartón
partner_occupation1373,322220,Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados
partner_occupation1374,322230,Fabricación de productos de papelería
partner_occupation1375,322291,Fabricación de pañales desechables y productos sanitarios
partner_occupation1376,322299,Fabricación de otros productos de papel y cartón
partner_occupation1377,323111,"Impresión de libros, periódicos y revistas por contrato"
partner_occupation1378,323119,Impresión de formas continuas y otros impresos
partner_occupation1379,323120,"Industrias conexas a la impresión, como la encuadernación y la elaboración de placas, clichés, grabados y otros productos similares"
partner_occupation1380,324110,Refinación de petróleo
partner_occupation1381,324110,"Producción, elaboración de gasolina y diesel "
partner_occupation1382,324110,Venta de gasolina y diesel
partner_occupation1383,324120,Fabricación de productos de asfalto
partner_occupation1384,324191,Fabricación de aceites y grasas lubricantes
partner_occupation1385,324199,Fabricación de coque y otros productos derivados del petróleo y del carbón
partner_occupation1386,325110,Fabricación de productos petroquímicos
partner_occupation1387,325120,Fabricación de gases industriales
partner_occupation1388,325130,Fabricación de pigmentos y colorantes sintéticos
partner_occupation1389,325180,Fabricación de otros productos químicos básicos inorgánicos
partner_occupation1390,325190,Fabricación de otros productos químicos básicos orgánicos
partner_occupation1391,325211,Fabricación de resinas sintéticas
partner_occupation1392,325212,Fabricación de hules sintéticos
partner_occupation1393,325220,Fabricación de fibras químicas
partner_occupation1394,325310,Fabricación de fertilizantes destinados para ser utilizados en la agricultura o ganadería
partner_occupation1395,325310,Fabricación de fertilizantes domésticos o industriales
partner_occupation1396,325320,Fabricación de pesticidas y agroquímicos
partner_occupation1397,325320,"Fabricación de pesticidas, excepto fertilizantes"
partner_occupation1398,325411,Fabricación de materias primas para la industria farmacéutica
partner_occupation1399,325412,Fabricación de preparaciones farmacéuticas
partner_occupation1400,325510,Fabricación de pinturas y recubrimientos
partner_occupation1401,325520,"Fabricación de adhesivos o pegamentos, selladores, impermeabilizantes, masillas, resanadores, gomas-cemento y similares"
partner_occupation1402,325610,"Fabricación de jabones, limpiadores y dentífricos"
partner_occupation1403,325620,"Fabricación de cosméticos, perfumes y otras preparaciones de tocador"
partner_occupation1404,325910,Fabricación de tintas para impresión
partner_occupation1405,325920,"Fabricación de explosivos y sus accesorios (fusibles de seguridad, detonantes)"
partner_occupation1406,325991,Fabricación de cerillos o fósforos
partner_occupation1407,325992,"Fabricación de películas, placas, productos químicos para fotografía, telas y papel fotosensible para fotografía, cinematografía, artes gráficas y rayos X"
partner_occupation1408,325993,Fabricación de resinas plásticas hechas a partir de plásticos reciclados
partner_occupation1409,325999,Fabricación de otros productos químicos
partner_occupation1410,326110,Fabricación de bolsas y películas de plástico flexible sin soporte para envase o empaque y tela plástica sin soporte
partner_occupation1411,326120,"Fabricación de productos de plástico rígido con forma específica, sin soporte o sin reforzamiento, como tuberías, conexiones y perfiles"
partner_occupation1412,326130,Fabricación de laminados rígidos de plástico sin soporte
partner_occupation1413,326140,"Fabricación de espumas y productos de poliestireno, como vasos, platos, bloques aislantes, tableros y productos para embalaje"
partner_occupation1414,326150,Fabricación de espumas y productos de uretano
partner_occupation1415,326160,"Fabricación de botellas, botellones y frascos de plástico. Incluye la fabricación de preformas de botellas"
partner_occupation1416,326191,Fabricación de artículos de plástico para el hogar
partner_occupation1417,326192,Fabricación de autopartes de plástico
partner_occupation1418,326193,Fabricación de envases y contenedores de plástico. Incluye la fabricación de tapas y tarimas de plástico
partner_occupation1419,326194,"Fabricación de partes y piezas de plástico sin reforzamiento para las industrias eléctrica, electrónica, química, textil y para otras industrias"
partner_occupation1420,326195,Fabricación de otros artículos de plástico reforzado
partner_occupation1421,326199,Fabricación de otros productos de plástico
partner_occupation1422,326211,Fabricación de llantas y cámaras
partner_occupation1423,326212,Revitalización (recauchutado) de llantas
partner_occupation1424,326220,"Fabricación de bandas, mangueras de uso industrial y doméstico de hule y de plástico"
partner_occupation1425,326290,Fabricación de otros productos de hule
partner_occupation1426,327111,"Fabricación de artículos de alfarería, porcelana y loza "
partner_occupation1427,327112,Fabricación de muebles de baño
partner_occupation1428,327121,Fabricación de ladrillos no refractarios
partner_occupation1429,327122,Fabricación de azulejos y losetas no refractarias y azulejos
partner_occupation1430,327123,"Fabricación de productos refractarios arcillosos y no arcillosos, como moldes, ladrillos, losetas y baldosas refractarios"
partner_occupation1431,327211,Fabricación de vidrio
partner_occupation1432,327212,"Fabricación de espejos (planos, cóncavos y convexos)"
partner_occupation1433,327213,Fabricación de envases y ampolletas de vidrio
partner_occupation1434,327214,Fabricación de fibra de vidrio
partner_occupation1435,327215,"Fabricación de vasos, jarras, platos, charolas, fruteros, adornos y otros artículos domésticos y ornamentales de vidrio "
partner_occupation1436,327216,Fabricación de artículos de vidrio de uso industrial y comercial
partner_occupation1437,327219,Fabricación de otros productos de vidrio
partner_occupation1438,327310,Fabricación de cemento para la construcción
partner_occupation1439,327320,Fabricación de concreto
partner_occupation1440,327330,"Fabricación de tubos y bloques de cemento y concreto, como tubos de drenaje y alcantarillado, celosías, adoquines, tabiques"
partner_occupation1441,327391,Fabricación de productos preesforzados
partner_occupation1442,327399,Fabricación de otros productos de cemento y concreto
partner_occupation1443,327410,Fabricación de cal
partner_occupation1444,327420,Fabricación de yeso y productos de yeso
partner_occupation1445,327910,Fabricación de productos abrasivos
partner_occupation1446,327991,"Corte, pulido y laminado de mármol fuera de la mina"
partner_occupation1447,327992,"Corte y pulido, fuera de la mina, de otras piedras de cantera, como el granito, la cantera y el ónix, excepto mármol "
partner_occupation1448,327999,Fabricación de otros productos a base de minerales no metálicos
partner_occupation1449,331111,Complejos siderúrgicos
partner_occupation1450,331112,Fabricación de desbastes primarios y ferroaleaciones
partner_occupation1451,331210,Fabricación de tubos y postes de hierro y acero de material comprado
partner_occupation1452,331220,Fabricación de otros productos de hierro y acero de material comprado
partner_occupation1453,331310,Industria del aluminio
partner_occupation1454,331411,"Afinación y refinación de cobre (blister y electrolítico), y a la producción de sus aleaciones "
partner_occupation1455,331419,Refinación de otros metales no ferrosos
partner_occupation1456,331420,Laminación secundaria de cobre
partner_occupation1457,331490,Laminación secundaria de otros metales no ferrosos
partner_occupation1458,331490,Venta de lingotes de oro
partner_occupation1459,331510,Moldeo por fundición de todo tipo de piezas a partir de hierro y acero producidos en otro establecimiento
partner_occupation1460,331520,Moldeo por fundición de piezas metálicas no ferrosas
partner_occupation1461,332110,Fabricación de productos metálicos forjados y troquelados
partner_occupation1462,332211,Fabricación de herramientas de mano metálicas sin motor
partner_occupation1463,332212,Fabricación de utensilios de cocina metálicos
partner_occupation1464,332310,Fabricación de estructuras metálicas
partner_occupation1465,332320,Fabricación de productos de herrería
partner_occupation1466,332410,Fabricación de calderas industriales
partner_occupation1467,332420,Fabricación de tanques metálicos de calibre grueso
partner_occupation1468,332430,"Fabricación de envases metálicos de calibre ligero para embalaje, como latas para refrescos, toneles, tambores, cubetas, tinas"
partner_occupation1469,332510,Fabricación de herrajes y cerraduras
partner_occupation1470,332610,"Fabricación de alambre, productos de alambre y resortes "
partner_occupation1471,332710,Maquinado de piezas metálicas para maquinaria y equipo en general
partner_occupation1472,332720,"Fabricación de tornillos, tuercas, armellas, pijas, rondanas, remaches y otros sujetadores metálicos"
partner_occupation1473,332810,Recubrimientos y terminados metálicos
partner_occupation1474,332910,Fabricación de válvulas metálicas
partner_occupation1475,332991,Fabricación de baleros y rodamientos
partner_occupation1476,332999,Fabricación de otros productos metálicos
partner_occupation1477,333111,Fabricación de maquinaria y equipo agrícola
partner_occupation1478,333111,Fabricación de equipo con motor para jardinería
partner_occupation1479,333112,Fabricación de maquinaria y equipo pecuario
partner_occupation1480,333120,Fabricación de maquinaria y equipo para la construcción
partner_occupation1481,333130,Fabricación de maquinaria y equipo para la industria extractiva
partner_occupation1482,333210,Fabricación de maquinaria y equipo para la industria de la madera
partner_occupation1483,333220,Fabricación de maquinaria y equipo para la industria del hule y del plástico
partner_occupation1484,333291,Fabricación de maquinaria y equipo para la industria alimentaria y de las bebidas
partner_occupation1485,333292,Fabricación de maquinaria y equipo para la industria textil
partner_occupation1486,333293,Fabricación de maquinaria y equipo para la impresión
partner_occupation1487,333294,Fabricación de maquinaria y equipo para la industria del vidrio y otros minerales no metálicos
partner_occupation1488,333299,Fabricación de maquinaria y equipo para otras industrias manufactureras
partner_occupation1489,333311,Fabricación de aparatos fotográficos
partner_occupation1490,333312,Fabricación y ensamble de máquinas fotocopiadoras
partner_occupation1491,333319,Fabricación de otra maquinaria y equipo para el comercio y los servicios
partner_occupation1492,333411,Fabricación de sistemas de aire acondicionado y calefacción
partner_occupation1493,333412,Fabricación y ensamble de sistemas de refrigeración industrial y comercial
partner_occupation1494,333510,Fabricación de maquinaria y equipo para la industria metalmecánica
partner_occupation1495,333610,"Fabricación de motores de combustión interna, turbinas y transmisiones "
partner_occupation1496,333911,Fabricación de bombas
partner_occupation1497,333912,"Fabricación de sistemas de bombeo para uso industrial, comercial y doméstico"
partner_occupation1498,333920,Fabricación de maquinaria y equipo para levantar y trasladar
partner_occupation1499,333991,Fabricación de equipo para soldar y soldaduras ferrosas y no ferrosas
partner_occupation1500,333992,Fabricación de maquinaria y equipo para envasar y empacar
partner_occupation1501,333993,"Fabricación de básculas y balanzas para uso comercial, industrial y doméstico"
partner_occupation1502,333999,Fabricación de otra maquinaria y equipo para la industria en general
partner_occupation1503,334110,Fabricación de computadoras y equipo periférico
partner_occupation1504,334210,Fabricación de aparatos telefónicos y equipo de comunicación alámbrica
partner_occupation1505,334220,"Fabricación de equipo de transmisión y recepción de señales de radio, televisión y cable"
partner_occupation1506,334290,Fabricación de otros equipos de comunicación
partner_occupation1507,334310,Fabricación de equipo de audio y de video
partner_occupation1508,334410,Fabricación de componentes electrónicos
partner_occupation1509,334511,"Fabricación y ensamble de relojes y sus partes, maquinaria para relojes, y otros instrumentos para medir el tiempo"
partner_occupation1510,334519,"Fabricación de otros instrumentos de navegación, medición, médicos y de control"
partner_occupation1511,334610,Fabricación y reproducción de medios magnéticos y ópticos
partner_occupation1512,335110,Fabricación de focos
partner_occupation1513,335120,Fabricación de lámparas ornamentales
partner_occupation1514,335210,Fabricación de enseres electrodomésticos menores
partner_occupation1515,335220,Fabricación de aparatos de línea blanca
partner_occupation1516,335311,Fabricación de motores y generadores eléctricos trifásicos y monofásicos o de corriente directa
partner_occupation1517,335312,Fabricación de equipo y aparatos de distribución de energía eléctrica
partner_occupation1518,335910,Fabricación de acumuladores y pilas
partner_occupation1519,335920,Fabricación de alambres y cables de conducción eléctrica y de comunicación
partner_occupation1520,335930,"Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas "
partner_occupation1521,335991,Fabricación de productos eléctricos de carbón y grafito
partner_occupation1522,335999,Fabricación de otros productos eléctricos
partner_occupation1523,336110,Fabricación o ensamble de automóviles y camionetas
partner_occupation1524,336110,"Venta de vehículos ligeros con motor de combustión interna, como automóviles, furgonetas (minivans) y otras camionetas de carga ligera"
partner_occupation1525,336120,Fabricación o ensamble de camiones y tractocamiones
partner_occupation1526,336210,Fabricación de carrocerías y remolques
partner_occupation1527,336310,Fabricación de motores de gasolina y sus partes para vehículos automotrices
partner_occupation1528,336320,Fabricación de equipo eléctrico y electrónico para vehículos automotores
partner_occupation1529,336330,Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices
partner_occupation1530,336340,Fabricación de partes de sistemas de frenos para vehículos automotrices
partner_occupation1531,336350,Fabricación de partes de sistemas de transmisión
partner_occupation1532,336360,Fabricación de asientos para vehículos automotores
partner_occupation1533,336370,Fabricación de piezas metálicas troqueladas para vehículos automotrices
partner_occupation1534,336390,Fabricación de otras partes para vehículos automotrices
partner_occupation1535,336410,"Fabricación, reconstrucción, ensamble y subensamble de equipo aeroespacial, incluso motores"
partner_occupation1536,336510,Fabricación de equipo ferroviario
partner_occupation1537,336610,Fabricación de embarcaciones
partner_occupation1538,336991,Fabricación de motocicletas y sus partes
partner_occupation1539,336992,Fabricación de bicicletas y triciclos y sus partes
partner_occupation1540,336999,Fabricación de otro equipo de transporte
partner_occupation1541,337110,Fabricación de cocinas
partner_occupation1542,337120,"Fabricación de muebles, excepto cocinas y muebles de oficina y estantería"
partner_occupation1543,337210,Fabricación de muebles de oficina y estantería
partner_occupation1544,337910,Fabricación de colchones y box spring. Incluye la fabricación de colchones de agua
partner_occupation1545,337920,"Fabricación de persianas, cortineros y sus accesorios. Incluye la fabricación de toldos de bambú y otro tipo de sombras para ventanas"
partner_occupation1546,339111,"Fabricación de equipo y aparatos para uso médico, dental, para laboratorio y de máxima seguridad"
partner_occupation1547,339112,Fabricación de material de curación
partner_occupation1548,339113,Fabricación de instrumentos y aparatos ópticos de uso oftálmico
partner_occupation1549,339911,Acuñación e impresión de monedas
partner_occupation1550,339912,"Orfebrería, joyería, piezas artísticas u ornamentales de oro"
partner_occupation1551,339912,Orfebrería y joyería de metales y piedras preciosos distintos al oro
partner_occupation1552,339913,"Fabricación de joyería de fantasía hecha de metales y piedras no preciosas, de plástico y de otros materiales"
partner_occupation1553,339914,"Fabricación de productos de metales no preciosos, como trofeos, artículos ornamentales para uso doméstico, platones, jarrones, floreros"
partner_occupation1554,339920,Fabricación de artículos deportivos
partner_occupation1555,339930,"Fabricación de juguetes. Incluye la fabricación de juegos y juguetes electrónicos, instrumentos musicales de juguete y juegos de mesa"
partner_occupation1556,339940,"Fabricación de artículos y accesorios para escritura, pintura, dibujo y actividades de oficina"
partner_occupation1557,339950,"Fabricación de anuncios publicitarios de todo tipo de material, como anuncios y toldos luminosos, carteleras espectaculares, anuncios electrónicos, rotagraphics, unipolares, de neón"
partner_occupation1558,339991,Fabricación y ensamble de instrumentos musicales
partner_occupation1559,339992,"Fabricación de cierres, botones y agujas"
partner_occupation1560,339993,"Fabricación de escobas, cepillos y similares"
partner_occupation1561,339994,Fabricación de velas y veladoras
partner_occupation1562,339995,Fabricación de ataúdes
partner_occupation1563,339999,Otras industrias manufactureras
partner_occupation1564,431110,Comercio al por mayor de abarrotes
partner_occupation1565,431121,Comercio al por mayor de carnes rojas
partner_occupation1566,431122,Comercio al por mayor de carne y vísceras de pollo y otras aves de corral
partner_occupation1567,431123,"Comercio al por mayor de pescados y mariscos frescos, secos, salados y congelados"
partner_occupation1568,431130,Comercio al por mayor de frutas y verduras frescas
partner_occupation1569,431140,Comercio al por mayor de huevo de gallina y de otras aves
partner_occupation1570,431150,"Comercio al por mayor de semillas y granos alimenticios, frutas secas, chiles secos y especias (clavos, pimienta, azafrán, comino, nuez moscada, canela)"
partner_occupation1571,431160,Comercio al por mayor de leche
partner_occupation1572,431160,"Comercio al por mayor de productos lácteos, como crema, mantequilla, yogur, queso"
partner_occupation1573,431170,Comercio al por mayor de embutidos
partner_occupation1574,431180,Comercio al por mayor de dulces y materias primas para repostería
partner_occupation1575,431191,Comercio al por mayor de pan y pasteles y otros productos de panadería
partner_occupation1576,431192,"Comercio al por mayor de botanas y frituras, como papas fritas, chicharrones de harina y de cerdo, tostadas, cacahuates, semillas fritas, palomitas de maíz"
partner_occupation1577,431193,"Comercio al por mayor de conservas alimenticias enlatadas, en salmuera, encurtidos, productos alimenticios congelados, en almíbar, en aceite, purés"
partner_occupation1578,431199,"Comercio al por mayor de helados, paletas de hielo, gelatinas, flanes, budines y otros productos alimenticios para consumo humano no clasificados en otra parte"
partner_occupation1579,431211,Comercio al por mayor agua purificada y hielo
partner_occupation1580,431211,"Comercio al por mayor de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes elaborados con azúcar de caña y otros edulcorantes"
partner_occupation1581,431211,"Comercio al por mayor de concentrados o jarabes para preparar refrescos que se expendan en envases abiertos utilizando aparatos automáticos, eléctricos o mecánicos elaborados con azúcar de caña y otros edulcorantes"
partner_occupation1582,431211,Comercio al por mayor de refrescos o bebidas hidratantes o rehidratantes elaborados con azúcar de caña y otros edulcorantes
partner_occupation1583,431211,Comercio al por mayor de refrescos o bebidas hidratantes o rehidratantes elaborados únicamente con azúcar de caña como edulcorante
partner_occupation1584,431211,"Comercio al por mayor de concentrados, polvos, jarabes y esencias de sabor para preparar refrescos, bebidas hidratantes o rehidratantes elaborados únicamente con azúcar de caña como edulcorante"
partner_occupation1585,431211,"Comercio al por mayor de concentrados o jarabes para preparar refrescos que se expendan en envases abiertos utilizando aparatos automáticos, eléctricos o mecánicos elaborados únicamente con azúcar de caña como edulcorante"
partner_occupation1586,431212,Comercio al por mayor de bebidas refrescantes
partner_occupation1587,431212,Comercio al por mayor de vinos de mesa
partner_occupation1588,431212,Comercio al por mayor de otras bebidas a base de uva
partner_occupation1589,431212,Comercio al por mayor de aguamiel y pulque
partner_occupation1590,431212,Comercio al por mayor de sidra y otras bebidas fermentadas
partner_occupation1591,431212,Comercio al por mayor de ron y otras bebidas destiladas de caña
partner_occupation1592,431212,Comercio al por mayor de bebidas destiladas de agave
partner_occupation1593,431212,Comercio al por mayor de bebidas alcohólicas no clasificados en otra parte
partner_occupation1594,431213,Comercio al por mayor de cerveza
partner_occupation1595,431220,"Comercio al por mayor de cigarros, puros y tabaco"
partner_occupation1596,432111,"Comercio al por mayor de fibras, hilos y telas"
partner_occupation1597,432112,Comercio al por mayor de blancos
partner_occupation1598,432119,Comercio al por mayor de otros productos textiles
partner_occupation1599,432120,Comercio al por mayor de ropa
partner_occupation1600,432130,Comercio al por mayor de calzado
partner_occupation1601,433110,Comercio al por mayor de productos farmacéuticos
partner_occupation1602,433210,Comercio al por mayor de artículos de perfumería
partner_occupation1603,433220,"Comercio al por mayor de joyería, orfebrería, piezas artísticas u ornamentales de oro"
partner_occupation1604,433220,Comercio al por mayor de artículos de joyería y otros accesorios de vestir
partner_occupation1605,433311,Comercio al por mayor de discos y casetes
partner_occupation1606,433312,Comercio al por mayor de juguetes
partner_occupation1607,433313,Comercio al por mayor de artículos y aparatos deportivos
partner_occupation1608,433410,Comercio al por mayor de artículos de papelería para uso escolar y de oficina
partner_occupation1609,433420,Comercio al por mayor de libros
partner_occupation1610,433430,Comercio al por mayor de revistas y periódicos
partner_occupation1611,433510,Comercio al por mayor de electrodomésticos menores y aparatos de línea blanca
partner_occupation1612,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra"
partner_occupation1613,434112,Comercio al por mayor de medicamentos veterinarios y alimentos para animales
partner_occupation1614,434211,"Comercio al por mayor de cemento, tabique y grava"
partner_occupation1615,434219,"Comercio al por mayor de otros materiales para la construcción, excepto de madera"
partner_occupation1616,434221,Comercio al por mayor de materiales metálicos
partner_occupation1617,434222,Comercio al por mayor de productos químicos para uso industrial
partner_occupation1618,434223,"Comercio al por mayor de envases, papel y cartón"
partner_occupation1619,434224,Comercio al por mayor de madera
partner_occupation1620,434225,Comercio al por mayor de equipo y material eléctrico
partner_occupation1621,434226,Comercio al por mayor de pintura
partner_occupation1622,434227,Comercio al por mayor de vidrios y espejos
partner_occupation1623,434228,Comercio al por mayor de ganado y aves de corral en pie
partner_occupation1624,434229,Comercio al por mayor de otras materias primas para otras industrias
partner_occupation1625,434311,Comercio al por mayor de desechos metálicos
partner_occupation1626,434312,Comercio al por mayor de desechos de papel y de cartón
partner_occupation1627,434313,Comercio al por mayor de desechos de vidrio
partner_occupation1628,434314,Comercio al por mayor de desechos de plástico
partner_occupation1629,434319,Comercio al por mayor de otros materiales de desecho
partner_occupation1630,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca"
partner_occupation1631,435210,Comercio al por mayor de maquinaria y equipo para la construcción y la minería
partner_occupation1632,435220,Comercio al por mayor de maquinaria y equipo para la industria manufacturera
partner_occupation1633,435311,"Comercio al por mayor de equipo de telecomunicaciones, fotografía y cinematografía"
partner_occupation1634,435312,Comercio al por mayor de artículos y accesorios para diseño y pintura artística
partner_occupation1635,435313,"Comercio al por mayor de mobiliario, equipo e instrumental médico y de laboratorio"
partner_occupation1636,435319,Comercio al por mayor de maquinaria y equipo para otros servicios y para actividades comerciales
partner_occupation1637,435411,Comercio al por mayor de equipo y accesorios de cómputo
partner_occupation1638,435412,Comercio al por mayor de mobiliario y equipo de oficina
partner_occupation1639,435419,Comercio al por mayor de otra maquinaria y equipo de uso general
